ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2023-36674,"Bypassing the Bad image list in MediaWiki versions before 1.35.11, 1.36.x through 1.38.7, 1.39.x through 1.39.4, and 1.40.x through 1.40.1 by utilizing the thumb parameter of the File syntax allows for a potential security vulnerability. This vulnerability falls under the category of bypassing access controls in the affected software component. The impact of this vulnerability could lead to unauthorized access to restricted or malicious content, potentially compromising the integrity and security of the system. The attack vector involves manipulating the thumb parameter within the File syntax to evade the Bad image list restrictions.","av: N
ac: L
pr: N
ui: R
s: U
c: L
i: H
a: H",N,L,N,R,U,L,H,H
CVE-2019-20074,"Vulnerability in user role permissions on Netis DL4323 devices allows any user role to access sensitive information, such as user passwords and FTP passwords, via the form2saveConf.cgi page. This SECURITY ISSUE in the affected COMPONENTS can lead to unauthorized access to confidential data, compromising the security and privacy of the system. Attackers can exploit this vulnerability by simply accessing the form2saveConf.cgi page, posing a significant threat to the confidentiality of the device's information.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",N,L,N,N,U,H,N,N
CVE-2022-24266,"SQL Injection vulnerability in Cuppa CMS v1.0 in the /administrator/components/table_manager/ component allows attackers to inject malicious SQL queries via the order_by parameter. This can lead to unauthorized access to sensitive data, data manipulation, and potentially full control of the database. Attackers can exploit this vulnerability by sending specially crafted HTTP requests to the affected component.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2023-49283,"VULNERABILITY in microsoft-graph-core PHP SDK allows for unauthorized access to system information when the GetPhpInfo.php script is exploited. This vulnerability, identified as CVE-2023-49283, impacts the Microsoft Graph Beta PHP SDK version 2.0.2. Attackers can execute the phpinfo() function through a crafted HTTP request, gaining access to sensitive system details like configuration, modules, and environment variables. The attack requires a server misconfiguration, such as making the /vendor directory web accessible. To mitigate this issue, users are advised to update to version 2.0.2 or implement temporary measures like deleting the vulnerable file, restricting access to the /vendor directory, or disabling the phpinfo function.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: N
a: N",N,L,L,N,U,H,N,N
CVE-2019-19065,MEMORY LEAK in sdma_init() function in drivers/infiniband/hw/hfi1/sdma.c in the Linux kernel before 5.3.9 allows ATTACKERS to cause a denial of service (memory consumption) by triggering rhashtable_init() failures. This vulnerability occurs due to a memory leak in the sdma_init() function. The IMPACT of this vulnerability is a denial of service due to excessive memory consumption. The AFFECTED COMPONENTS are the Linux kernel versions before 5.3.9. The ATTACK VECTOR involves triggering rhashtable_init() failures by passing invalid values in the second parameter's struct.,"av: L
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",L,L,N,N,U,N,N,H
CVE-2023-21102,"VULNERABILITY in __efi_rt_asm_wrapper of efi-rt-wrapper.S in Android kernel allows for a possible bypass of shadow stack protection, resulting in a local escalation of privilege without requiring additional execution privileges. This vulnerability could be exploited without user interaction. The attack type is a logic error leading to privilege escalation. The impact of the vulnerability is a local escalation of privilege. The software component affected is the Android kernel. The attack vector is through the __efi_rt_asm_wrapper function in efi-rt-wrapper.S.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2023-31486,"INSECURE DEFAULT TLS CONFIGURATION in HTTP::Tiny before 0.083, a Perl core module since 5.13.9 and available standalone on CPAN, allows attackers to conduct MAN-IN-THE-MIDDLE attacks when users do not opt in to verify certificates. This vulnerability can result in sensitive information being intercepted or modified by malicious actors. The affected software components include HTTP::Tiny versions prior to 0.083. Attackers can exploit this vulnerability by intercepting communication between clients and servers that use HTTP::Tiny without certificate verification enabled.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2018-5766,"MEMORY CORRUPTION in Libav's av_packet_ref function causes DENIAL OF SERVICE when processing CRAFTED AVI FILES

    Attack Type: Memory Corruption
    Impact: Denial of Service (Segmentation Fault)
    Affected Components: Libav (up to version 12.2)
    Attack Vector: Crafted AVI file","av: L
ac: H
pr: N
ui: R
s: U
c: N
i: N
a: H",L,H,N,R,U,N,N,H
CVE-2016-2797,"BUFFER OVER-READ in Graphite 2's TtfUtil::CmapSubtable12Lookup function causes DENIAL OF SERVICE or possibly other impact when processing a crafted Graphite smart font in Mozilla Firefox versions before 45.0 and Firefox ESR versions before 38.7. This vulnerability allows remote attackers to exploit the issue, leading to a potential denial of service or other unspecified impacts.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2018-6668,"VULNERABILITY TYPE: Whitelist Bypass in McAfee Application Control / Change Control

AFFECTED COMPONENTS: McAfee Application Control / Change Control versions 7.0.1 and earlier

IMPACT: Execution bypass leading to potential security compromise

ATTACK VECTOR: Utilizing a simple DLL through interpreters such as PowerShell

DESCRIPTION: A whitelist bypass vulnerability has been identified in McAfee Application Control / Change Control versions 7.0.1 and earlier. This vulnerability allows attackers to bypass execution restrictions, potentially leading to security compromises. By exploiting this vulnerability, attackers can execute unauthorized code, such as a simple DLL, through interpreters like PowerShell. This could result in unauthorized access, data breaches, and other security incidents. McAfee users are advised to update to the latest version to mitigate this risk.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2022-28637,"A local Denial of Service (DoS) and local arbitrary code execution vulnerability in HPE Integrated Lights-Out 5 (iLO 5) Version: 2.71 allows attackers to potentially compromise confidentiality, integrity, and availability. This vulnerability can be exploited by attackers locally, leading to a loss of service and unauthorized code execution. Hewlett Packard Enterprise has released updated firmware to mitigate these security risks.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2021-40401,"Use-after-free vulnerability in the RS-274X aperture definition tokenization functionality of Gerbv 2.7.0 and dev (commit b5f1eacd) and Gerbv forked 2.7.1 allows for code execution. An attacker can exploit this vulnerability by providing a specially-crafted gerber file, leading to a use-after-free condition. This can result in arbitrary code execution, potentially allowing the attacker to take control of the affected system.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2017-14929,"MEMORY CORRUPTION in Poppler 0.59.0 causes a vulnerability in a call to Object::dictLookup() in Object.h after a repeating series of Gfx::display, Gfx::go, Gfx::execOp, Gfx::opFill, Gfx::doPatternFill, Gfx::doTilingPatternFill, and Gfx::drawForm calls (aka a Gfx.cc infinite loop). This vulnerability, identified as CVE-2017-14929, is different from CVE-2017-14519. The attack type involves exploiting the memory corruption issue in the affected components of Poppler 0.59.0. The impact of this vulnerability can lead to arbitrary code execution or denial of service. Attackers can exploit this vulnerability through a malicious PDF file or by tricking a user into opening a specially crafted PDF document.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2023-25407,"Incorrect Access Control in Aten PE8108 2.4.232 causes restricted users to have read access to administrator credentials, leading to a severe security impact. Attackers can exploit this vulnerability by gaining unauthorized access to sensitive information, potentially compromising the entire system. This vulnerability affects the Aten PE8108 version 2.4.232 software component. Attackers can exploit this vulnerability through various attack vectors, such as exploiting weak user permissions or leveraging other vulnerabilities in the system.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",N,L,L,N,U,H,H,H
CVE-2022-32257,"Improper access control in SINEMA Remote Connect Server (All versions < V3.2) allows unauthorized access to resources and potential code execution. This vulnerability, categorized as an access control issue, affects the web service component of the application. Attackers could exploit this flaw through various attack vectors to gain unauthorized access to sensitive data and potentially execute malicious code, leading to severe consequences for the affected system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2018-6467,"CSRF vulnerability in the flickrRSS plugin 5.3.1 for WordPress allows attackers to perform unauthorized actions on behalf of a logged-in user via wp-admin/options-general.php. This type of attack can lead to various impacts, such as modifying settings, deleting content, or executing malicious scripts. The affected software component is the flickrRSS plugin version 5.3.1 for WordPress. Attackers can exploit this vulnerability by tricking a logged-in user into visiting a malicious website or clicking on a specially crafted link.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2017-2173,"Cross-site scripting vulnerability in Empirical Project Monitor - eXtended all versions allows remote authenticated attackers to inject arbitrary web script or HTML via unspecified vectors.

PROBLEM TYPE: Cross-site scripting vulnerability
AFFECTED COMPONENTS: Empirical Project Monitor - eXtended all versions
IMPACT: Allows remote authenticated attackers to inject arbitrary web script or HTML
ATTACK VECTOR: Unspecified vectors

This vulnerability could potentially lead to unauthorized access, data theft, and other malicious activities by attackers who exploit the vulnerability through injecting malicious scripts or HTML code. It is important for users of Empirical Project Monitor - eXtended to apply any available patches or updates to mitigate the risk of exploitation.","av: N
ac: L
pr: L
ui: R
s: U
c: H
i: H
a: H",N,L,L,R,U,H,H,H
CVE-2017-6047,"PLAINTEXT PASSWORD STORAGE in Detcon Sitewatch Gateway without cellular causes UNAUTHORIZED ACCESS when attacker gains access to the file containing passwords without authentication. This vulnerability affects all versions of Detcon Sitewatch Gateway without cellular. An attacker can easily retrieve plaintext passwords from the accessible file, leading to unauthorized access to sensitive information and potentially compromising the security of the system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-2449,"Privilege escalation in Camera3Device.cpp in mediaserver in Android versions 4.x before 4.4.4, 5.0.x before 5.0.2, 5.1.x before 5.1.1, and 6.x before 2016-05-01 due to lack of validation of template IDs. An attacker can exploit this vulnerability via a crafted application to gain privileges, such as obtaining Signature or SignatureOrSystem access. This can lead to unauthorized access and control of the affected device.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2022-0343,VULNERABILITY EXPLOITATION in LOCAL SERVER COMPONENTS causes UNAUTHORIZED ACCESS when LOCAL ATTACKER sends HTTP REQUEST to 127.0.0.1:10000 after MANUAL INVOCATION of ./tools/run-dev-server script. This vulnerability affects versions up to 24.2 of the software.,"av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2020-15237,Timing attack in Shrine's `derivation_endpoint` plugin allows an attacker to guess the signature of the derivation URL. This vulnerability affects versions of Shrine prior to 3.3.0. The impact of this vulnerability is that an attacker can potentially manipulate or access unauthorized resources through the derivation endpoint. The attack vector involves exploiting the timing differences in signature verification. Users of the `derivation_endpoint` plugin are advised to upgrade to Shrine 3.3.0 or newer to mitigate this issue. An alternative workaround is provided in the linked advisory.,"av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2022-36995,"Arbitrary directory creation in Veritas NetBackup versions 8.1.x through 8.1.2, 8.2, 8.3.x through 8.3.0.2, 9.x through 9.0.0.1, and 9.1.x through 9.1.0.1 allows an attacker with authenticated access to a NetBackup Client to create directories on a NetBackup Primary server. This vulnerability falls under the PROBLEM TYPE of unauthorized access in the AFFECTED COMPONENTS of NetBackup software. The IMPACT of this vulnerability is that an attacker can manipulate the directory structure on the server, potentially leading to unauthorized access, data manipulation, or disruption of services. The ATTACK VECTOR for this exploit is an authenticated user leveraging their access to create directories on the server.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",N,L,L,N,U,H,H,H
CVE-2022-20035,"USE AFTER FREE vulnerability in the vcu driver component of the system allows for an information disclosure attack. This vulnerability can be exploited locally to escalate privileges, requiring System execution privileges. The attack does not require user interaction for exploitation. The vulnerability is identified by CVE-2022-20035 and can be mitigated by applying Patch ID: ALPS06171675.","av: L
ac: L
pr: H
ui: N
s: U
c: H
i: H
a: H",L,L,H,N,U,H,H,H
CVE-2019-6846,"CWE-319: Cleartext Transmission of Sensitive Information vulnerability in Modicon M580, Modicon M340, Modicon BMxCRA, and 140CRA modules (all firmware versions) allows for information disclosure when utilizing the FTP protocol. This vulnerability stems from the transmission of sensitive data in plaintext, making it susceptible to interception by malicious actors. Attackers could exploit this flaw by intercepting FTP communications, leading to the unauthorized disclosure of sensitive information. This could result in the compromise of confidential data, potentially leading to further security breaches or unauthorized access to critical systems. It is crucial for users of these affected components to take immediate action to mitigate the risk posed by this vulnerability.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",N,L,N,N,U,H,N,N
CVE-2021-4045,"VULNERABILITY TYPE: Unauthenticated Remote Code Execution (RCE) in TP-Link Tapo C200 IP camera firmware version 1.1.15 and below

AFFECTED COMPONENTS: uhttpd binary running as root in TP-Link Tapo C200 IP camera

IMPACT: The exploitation of this vulnerability allows an attacker to take full control of the camera, potentially compromising the privacy and security of the camera's footage and settings.

ATTACK VECTOR: An attacker can exploit this vulnerability remotely without authentication, gaining unauthorized access to the camera and executing arbitrary code to manipulate its functionality and data.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2021-0426,"BUFFER OVERFLOW in LogEvent.cpp causes LOCAL ESCALATION OF PRIVILEGE when parsing primary field first UID annotation. This vulnerability affects Android versions up to Android-11. The attack vector does not require user interaction, making it easier for an attacker to exploit.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2022-44944,"Stored Cross-Site Scripting (XSS) vulnerability in Rukovoditel v3.2.1's Add Announcement function at /index.php?module=help_pages/pages&entities_id=24 allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Title field. This vulnerability in the affected component can lead to unauthorized script execution on the victim's browser, potentially resulting in data theft, account hijacking, or other malicious activities. Attackers can exploit this vulnerability by injecting malicious code into the Title field, which will be stored and executed when the announcement is viewed by other users.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: N
a: N",N,L,N,R,U,H,N,N
CVE-2017-1257,"VULNERABILITY DISCLOSURE in IBM Security Guardium 10.0 causes SENSITIVE INFORMATION EXPOSURE when UNAUTHORIZED USERS ACCESS. This vulnerability allows attackers to obtain sensitive information, potentially leading to further system compromise. IBM X-Force ID: 124684.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2017-2693,"Path traversal vulnerability in multiple Huawei devices running various versions of software including ALE, MT7, CRR, GRA, H60, PLK, ATH, and RIO allows an attacker to decompress malicious files into a target path. This vulnerability can be exploited by an attacker to traverse directories and potentially overwrite critical system files, leading to unauthorized access, data leakage, or system compromise. The attack vector involves manipulating file paths in a way that bypasses security measures and allows the attacker to execute arbitrary code.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2018-2607,Vulnerability in the Oracle Hospitality Guest Access component of Oracle Hospitality Applications (subcomponent: Base) allows a high privileged attacker with network access via HTTP to compromise the system. This easily exploitable vulnerability in version 4.2.1 can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of Oracle Hospitality Guest Access. The attack type is unauthorized access leading to denial of service. The impacted software component is Oracle Hospitality Guest Access. The attack vector is through network access via HTTP.,"av: N
ac: L
pr: H
ui: N
s: U
c: N
i: N
a: H",N,L,H,N,U,N,N,H
CVE-2023-2711,"Stored Cross-Site Scripting vulnerability in Ultimate Product Catalog WordPress plugin before 5.2.6 allows high privilege users to execute malicious scripts on the site. This vulnerability affects the plugin's settings, which are not properly sanitized and escaped. Even when the unfiltered_html capability is disallowed, admin users in a multisite setup can exploit this flaw. This could lead to unauthorized actions being performed on the site, potentially compromising user data and the overall security of the WordPress installation.","av: P
ac: L
pr: H
ui: N
s: U
c: H
i: H
a: H",P,L,H,N,U,H,H,H
CVE-2016-3875,"VULNERABILITY in Android's WindowManagerService component allows physically proximate attackers to bypass access restrictions and boot to safe mode, due to a lack of enforcement of the DISALLOW_SAFE_BOOT setting in versions prior to 2016-09-01. This vulnerability, identified as internal bug 26251884, poses a risk of unauthorized access and potential compromise of the device's security. The attack vector for this vulnerability is unspecified.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2017-12159,"CSRF vulnerability in Keycloak allows attackers to gain unauthorized access to authenticated user sessions, leading to potential information disclosure or further attacks. The cookie used for CSRF prevention is not unique to each session, enabling attackers to exploit this flaw. This vulnerability affects Keycloak software components and can be exploited through various attack vectors.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2020-24899,"Remote code execution (RCE) vulnerability in Nagios XI 5.7.2 allows an authenticated user to inject additional commands into normal webapp queries. This PROBLEM TYPE in Nagios XI 5.7.2 AFFECTED COMPONENTS can lead to unauthorized execution of arbitrary code on the server, potentially resulting in complete compromise of the system. Attackers can exploit this vulnerability by injecting malicious commands through the web interface, posing a significant security risk to the affected system.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",N,L,L,N,U,H,H,H
CVE-2021-25699,"VULNERABILITY TYPE: Privilege Escalation in OpenSSL component of Teradici PCoIP Software Client

AFFECTED COMPONENTS: Teradici PCoIP Software Client versions prior to 21.07.0

IMPACT: An attacker could elevate their privileges to that of the running process

ATTACK VECTOR: By placing a specially crafted dll in a build configuration directory, the attacker could exploit the OpenSSL component of the Teradici PCoIP Software Client that was compiled without the no-autoload-config option. This could lead to privilege escalation within the system.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2017-15629,"Command injection in the new-tunnelname variable in the pptp_client.lua file of TP-Link WVR, WAR, and ER devices allows remote authenticated administrators to execute arbitrary commands. This vulnerability falls under the PROBLEM TYPE of command injection in the AFFECTED COMPONENTS of TP-Link WVR, WAR, and ER devices. The IMPACT of this vulnerability is that remote authenticated attackers can execute arbitrary commands on the affected devices. The ATTACK VECTOR for this vulnerability is through the manipulation of the new-tunnelname variable in the pptp_client.lua file.","av: N
ac: L
pr: H
ui: N
s: U
c: H
i: H
a: H",N,L,H,N,U,H,H,H
CVE-2023-24440,"PLAIN TEXT TRANSMISSION of PRIVATE KEY in Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier versions causes SENSITIVE DATA EXPOSURE when CONFIGURATION FORM is accessed. This vulnerability may lead to unauthorized access to private keys, compromising the security of the Jenkins instance.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2017-9097,"LFI vulnerability in Anti-Web through 3.8.7, as used on NetBiter FGW200 devices through 3.21.2, WS100 devices through 3.30.5, EC150 devices through 1.40.0, WS200 devices through 3.30.4, EC250 devices through 1.40.0, and other products, allows remote attackers to read or modify files through a path traversal technique. This vulnerability can lead to unauthorized access to sensitive information, such as the password file, or enable attackers to write to arbitrary files. The impact of this vulnerability is significant as it can result in data breaches, unauthorized data manipulation, and potential system compromise. Attackers can exploit this vulnerability by manipulating the template parameter in cgi-bin/write.cgi.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2023-46388,"Insecure Permissions in LOYTEC electronics GmbH LINX-212 6.2.4 and LINX-151 7.2.4 via dpal_config.zml file allows remote attackers to disclose smtp client account credentials and bypass email authentication. This vulnerability stems from a problem with permissions in the affected components, leading to unauthorized access to sensitive information. Attackers can exploit this vulnerability remotely, potentially resulting in the compromise of email authentication mechanisms and the exposure of smtp client account credentials.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2017-15627,"Command injection in the new-pns variable in the pptp_client.lua file of TP-Link WVR, WAR, and ER devices allows remote authenticated administrators to execute arbitrary commands. This vulnerability falls under the PROBLEM TYPE of command injection in the AFFECTED COMPONENTS of TP-Link WVR, WAR, and ER devices. The IMPACT of this vulnerability is that remote authenticated administrators can execute arbitrary commands on the affected devices. The ATTACK VECTOR for this vulnerability is through the manipulation of the new-pns variable in the pptp_client.lua file.","av: N
ac: L
pr: H
ui: N
s: U
c: H
i: H
a: H",N,L,H,N,U,H,H,H
CVE-2019-9063,"VULNERABILITY: Parameter Tampering in PHP Scripts Mall Auction Website Script 2.0.4
PROBLEM TYPE: Parameter Tampering in Payment Amount
AFFECTED COMPONENTS: PHP Scripts Mall Auction Website Script 2.0.4
IMPACT: Allows unauthorized users to manipulate the payment amount
ATTACK VECTOR: By tampering with parameters, attackers can modify the payment amount during transactions, potentially leading to financial loss or unauthorized access to goods/services.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2021-36214,"CROSS-SITE SCRIPTING in LINE client for iOS before 10.16.3 causes SECURITY VULNERABILITY when a specific header is used in WebView. This vulnerability allows attackers to execute malicious scripts in the context of the LINE client, potentially leading to unauthorized access to user data, account takeover, and other security risks. The affected software component is the LINE client for iOS versions prior to 10.16.3. Attackers can exploit this vulnerability by tricking users into visiting a specially crafted website or clicking on a malicious link, thereby executing the malicious script in the WebView of the LINE client.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2023-4892,"Vulnerability in the text editor of Teedy v1.11 allows for the execution of events in HTML tags that can be manipulated by an attacker. This enables the execution of malicious JavaScript within the web application. 

PROBLEM TYPE: Execution of events in HTML tags
AFFECTED COMPONENTS: Text editor in Teedy v1.11
IMPACT: Execution of malicious JavaScript in the web application
ATTACK VECTOR: Manipulation of HTML tags by an attacker","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2021-30719,"OUT-OF-BOUNDS READ vulnerability in macOS Big Sur 11.4 and Security Update 2021-003 Catalina allows a local user to potentially cause unexpected system termination or read kernel memory. This issue arises due to a flaw in the software component, which results in the attacker being able to access memory outside the bounds of an allocated buffer. By exploiting this vulnerability, an attacker could potentially crash the system or retrieve sensitive information from the kernel memory. The attack vector for this vulnerability involves manipulating certain parameters to trigger the out-of-bounds read issue. This issue has been mitigated by removing the vulnerable code in the affected software components.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: H",L,L,N,N,U,H,N,H
CVE-2019-18955,"Cross-Site Scripting (XSS) in the web console of Lansweeper 7.2.105.2 allows attackers to execute malicious scripts via the URL path. This vulnerability can lead to unauthorized access, data theft, and other security risks. The affected software component is the web console of Lansweeper version 7.2.105.2. Attackers can exploit this vulnerability by crafting a specially-crafted URL path to inject and execute malicious scripts on the victim's browser. The product vulnerability has been fixed and disclosed within the changelog as of 02 Dec 2019.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2022-48491,"Missing authentication in certain HUAWEI phones allows for unauthorized access, leading to the display of ads and other windows at any time. This vulnerability, categorized as a lack of authentication, affects the software components of the HUAWEI phones. Attackers can exploit this vulnerability through various attack vectors, potentially causing disruptions and unwanted content to appear on the device.","av: A
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",A,L,N,N,U,H,N,N
CVE-2017-17226,"Arbitrary URL loading vulnerability in the TripAdvisor app versions before TAMobileApp-24.6.4 pre-installed in some Huawei mobile phones allows for the execution of malicious code via a specific URL. This vulnerability, caused by insufficient input validation and improper configuration, falls under the category of arbitrary code execution. Attackers can exploit this flaw to load a specific URL within the TripAdvisor app, leading to the execution of malicious code contained in the URL. The impact of this vulnerability is significant as it allows attackers to remotely execute arbitrary code on the affected device, potentially leading to unauthorized access, data theft, or further compromise of the device. The affected software components include the TripAdvisor app versions prior to TAMobileApp-24.6.4 installed on certain Huawei mobile phones. The attack vector involves enticing a user to click on a malicious link or visit a compromised website, triggering the arbitrary URL loading vulnerability within the TripAdvisor app.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2022-25820,"Vulnerable design in the fingerprint matching algorithm prior to SMR Mar-2022 Release 1 in the affected components allows physical attackers to perform a brute force attack on the screen lock password. This vulnerability poses a significant risk as it enables attackers to repeatedly attempt different combinations of passwords until the correct one is found, potentially granting unauthorized access to the device. The attack vector for this exploit involves physically accessing the device and attempting to bypass the screen lock using the fingerprint matching algorithm.","av: P
ac: H
pr: N
ui: R
s: U
c: H
i: H
a: H",P,H,N,R,U,H,H,H
CVE-2020-10386,"CODE EXECUTION in Chadha PHPKB Standard Multi-Language 9 allows remote attackers to achieve arbitrary code execution when uploading a .php file in the admin/js/ directory. This vulnerability can be exploited by attackers to execute malicious code on the server, potentially leading to unauthorized access, data theft, or further compromise of the system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2022-37128,"UNAUTHENTICATED NETWORK INITIALIZATION in D-Link DIR-816 A2_v1.10CNB04.img allows attackers to bypass authentication and initialize the network via /goform/wizard_end. This vulnerability can lead to unauthorized access to the network, potentially exposing sensitive information and compromising the security of the affected system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2022-4638,"Cross-Site Scripting (XSS) in collective.contact.widget up to 1.12 allows remote attackers to execute malicious scripts by manipulating the 'title' function in the file src/collective/contact/widget/widgets.py. This vulnerability, identified as CVE-2022-4638 and VDB-216496, poses a significant risk as it can be exploited remotely. The impact of this vulnerability includes potential data theft, unauthorized access, and manipulation of content. To mitigate this issue, it is recommended to apply the patch with the identifier 5da36305ca7ed433782be8901c47387406fcda12.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2021-3803,"Regular expression complexity in the nth-check component of the software is vulnerable to an inefficient pattern, leading to a potential Denial of Service (DoS) attack. This vulnerability affects the nth-check component and can be exploited through crafted input, allowing an attacker to exhaust system resources and disrupt the availability of the software.","av: N
ac: L
pr: N
ui: R
s: U
c: N
i: N
a: H",N,L,N,R,U,N,N,H
CVE-2023-21179,"VULNERABILITY in parseSecurityParamsFromXml of XmlUtil.java in Android-13 allows for a possible bypass of user specified wifi encryption protocol due to improperly used crypto. This could result in a local escalation of privilege with no additional execution privileges needed. The impact of this vulnerability is the potential for an attacker to manipulate wifi encryption settings without user interaction, leading to unauthorized access to sensitive information or network resources. The affected software component is Android-13. The attack vector for this vulnerability involves crafting a malicious XML file to exploit the parseSecurityParamsFromXml function.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2019-14305,"Buffer overflows in multiple Ricoh printers parsing HTTP parameter settings for Wi-Fi, mDNS, POP3, SMTP, and notification alerts lead to denial of service or code execution. The affected firmware versions vary depending on the printer models. For example, the Ricoh SP C250DN firmware version up to (including) 1.06 running on SP C250DN and SP C252DN, as well as the Ricoh SP C250SF firmware version up to (including) 1.12 running on SP C250SF and SP C252SF, are vulnerable to this issue.

This vulnerability allows an attacker to craft malicious requests to the web server, causing a denial of service or potentially executing arbitrary code. The impact of this vulnerability is significant as it can lead to unauthorized access, data loss, or system compromise. Attackers can exploit this vulnerability remotely by sending specially crafted requests to the affected printers, exploiting the buffer overflows in the HTTP parameter settings for various services.

In summary, buffer overflows in the HTTP parameter settings of Ricoh printers can result in denial of service or code execution, affecting the Wi-Fi, mDNS, POP3, SMTP, and notification alert functionalities. Attackers can exploit this vulnerability remotely, potentially leading to severe consequences for the affected systems.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
